customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
18994;AP001;29.06.2016 07:10;29.06.2016 07:10;476137.4034;5552214.798;476195.6934;5553001.74
18995;AP002;29.06.2016 07:10;29.06.2016 07:10;476330.0789;5552252.602;476170.4193;5552801.275
18996;AP003;29.06.2016 07:17;29.06.2016 07:17;476245.7928;5552757.987;476530.934;5552448.34
18997;AP004;29.06.2016 07:17;29.06.2016 07:17;476187.6408;5553021.793;476844.049;5552803.131
18998;AP005;29.06.2016 07:41;29.06.2016 07:41;476133.6243;5552897.046;476671.7851;5552265.063
18999;AP006;29.06.2016 07:41;29.06.2016 07:41;476199.0387;5553024.857;476867.1267;5552909.62
19000;AP007;29.06.2016 07:51;29.06.2016 07:51;476610.1306;5552644.452;475864.8278;5553156.208
19001;AP008;29.06.2016 07:51;29.06.2016 07:51;476755.5089;5552602.483;475938.5536;5553053.376
19002;AP009;29.06.2016 08:56;29.06.2016 08:56;476683.0714;5552766.927;476250.8731;5552674.064
19003;AP010;29.06.2016 08:56;29.06.2016 08:56;476665.9646;5552951.051;476295.5218;5552481.855
19004;AP011;29.06.2016 09:04;29.06.2016 09:04;476262.868;5552305.863;476479.3656;5552516.233
19005;AP012;29.06.2016 09:04;29.06.2016 09:04;476690.0289;5552396.943;476457.1791;5552511.398
19006;AP013;29.06.2016 09:10;29.06.2016 09:10;476507.4364;5552767.99;476318.4505;5552877.128
19007;AP014;29.06.2016 09:10;29.06.2016 09:10;476798.3175;5552368.549;476267.5445;5553066.849
19008;AP015;29.06.2016 09:31;29.06.2016 09:31;476008.5507;5552684.87;476719.4197;5552975.571
19009;AP016;29.06.2016 09:31;29.06.2016 09:31;476079.8912;5553074.919;476711.0143;5552568.635
19010;AP017;29.06.2016 09:31;29.06.2016 09:31;476899.3493;5552902.792;476894.0061;5552823.378
19011;AP018;29.06.2016 09:31;29.06.2016 09:31;476497.1389;5552745.801;476536.4735;5552779.804
19012;AP019;29.06.2016 09:37;29.06.2016 09:37;476215.7637;5553006.911;476377.1263;5553119.848
19013;AP020;29.06.2016 09:37;29.06.2016 09:37;476819.1393;5553020.191;476316.1567;5553260.022
19014;AP021;29.06.2016 09:56;29.06.2016 09:56;476496.3482;5552811.187;476046.1219;5552423.294
19015;AP022;29.06.2016 09:56;29.06.2016 09:56;476898.9884;5552903.943;476347.8367;5552275.749
19016;AP023;29.06.2016 10:10;29.06.2016 10:10;476650.0688;5552855.766;476316.9785;5552883.768
19017;AP024;29.06.2016 10:10;29.06.2016 10:10;476728.0509;5552779.488;475894.1589;5553025.325
19018;AP025;29.06.2016 10:24;29.06.2016 10:24;476062.9154;5552594.6;476298.1605;5552666.376
19019;AP026;29.06.2016 10:24;29.06.2016 10:24;476404.5867;5552663.168;476087.6478;5552587.109
19020;AP027;29.06.2016 11:34;29.06.2016 11:34;476231.9033;5553032.726;476726.7739;5552690.029
19021;AP028;29.06.2016 11:34;29.06.2016 11:34;476219.745;5553007.936;476664.0446;5552669.105
19022;AP029;29.06.2016 11:49;29.06.2016 11:49;476066.7164;5553030.343;476296.342;5553006.796
19023;AP030;29.06.2016 11:49;29.06.2016 11:49;475932.6315;5553054.758;476055.7723;5552741.692
19024;AP031;29.06.2016 11:55;29.06.2016 11:55;476709.9025;5552679.619;476328.4776;5552488.654
19025;AP032;29.06.2016 11:55;29.06.2016 11:55;476863.3395;5552921.771;476286.4051;5552395.322
19026;AP033;29.06.2016 11:55;29.06.2016 11:55;476152.4065;5552986.641;476755.005;5552605.231
19027;AP034;29.06.2016 11:55;29.06.2016 11:55;476121.6943;5552975.691;476599.0852;5552657.99
