customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
10002;AP0000;31.07.2016 00:30;31.07.2016 00:30;476254.439;5552674.937;476257.698;5552850.459
10005;AP0001;31.07.2016 01:00;31.07.2016 01:00;476779.4636;5552484.219;476262.1449;5552793.431
10006;AP0002;31.07.2016 01:04;31.07.2016 01:04;476217.6255;5552536.017;476531.3364;5552479.073
10007;AP0003;31.07.2016 01:08;31.07.2016 01:08;476678.3144;5552484.326;476315.5638;5553278.251
10008;AP0004;31.07.2016 01:12;31.07.2016 01:12;476130.0762;5552981.997;476297.9048;5552969.808
10009;AP0005;31.07.2016 01:40;31.07.2016 01:40;476843.8124;5553030.605;476180.3592;5552992.453
10021;AP0006;31.07.2016 05:36;31.07.2016 05:36;476304.1688;5552601.115;476019.3253;5552687.315
10022;AP0007;31.07.2016 05:54;31.07.2016 05:54;476223.2562;5552234.058;476329.9739;5552488.867
10026;AP0008;31.07.2016 06:43;31.07.2016 06:43;476695.1297;5552480.523;476578.9322;5553316.599
10028;AP0009;31.07.2016 06:49;31.07.2016 06:49;476256.216;5552586.395;475955.6886;5552243.009
10031;AP0010;31.07.2016 07:04;31.07.2016 07:04;476258.0837;5552326.253;476685.2311;5552467.041
10032;AP0011;31.07.2016 07:06;31.07.2016 07:06;476141.9581;5552800.667;476405.2722;5552663.684
10033;AP0012;31.07.2016 07:08;31.07.2016 07:08;476243.3388;5552768.634;476432.9018;5552879.927
10034;AP0013;31.07.2016 07:15;31.07.2016 07:15;476821.7403;5552493.178;476920.1672;5552818.376
10036;AP0014;31.07.2016 07:24;31.07.2016 07:24;476398.973;5552478.36;476434.1251;5552208.69
10040;AP0015;31.07.2016 07:31;31.07.2016 07:31;476493.6792;5552762.158;476716.1393;5552974.103
10044;AP0016;31.07.2016 07:41;31.07.2016 07:41;476195.172;5552293.98;476447.4372;5552509.275
10046;AP0017;31.07.2016 07:46;31.07.2016 07:46;475978.6984;5552951.559;476710.7662;5552448.289
10047;AP0018;31.07.2016 07:46;31.07.2016 07:46;475864.7867;5553182.095;476020.659;5552755.366
10049;AP0019;31.07.2016 07:48;31.07.2016 07:48;476309.7049;5552953.949;476307.0438;5552928.583
10053;AP0020;31.07.2016 08:00;31.07.2016 08:00;476129.8681;5552913.245;476199.7212;5552462.119
10055;AP0021;31.07.2016 08:04;31.07.2016 08:04;476846.3538;5552709.649;476215.7793;5552810.734
