customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
10000;AP0;01.12.2019T00:01;01.12.2019T00:01;328864.495;4690835.223;327278.461;4690623.565
10001;AP1;01.12.2019T00:05;01.12.2019T00:05;327797.241;4692102.464;327618.056;4691658.964
10002;AP2;01.12.2019T00:08;01.12.2019T00:08;327089.581;4693481.334;326022.594;4693299.404
10003;AP3;01.12.2019T00:08;01.12.2019T00:08;328496.741;4692453.464;326732.915;4691642.272
10004;AP4;01.12.2019T00:10;01.12.2019T00:10;326022.594;4693299.404;325473.18;4694035.579
10005;AP5;01.12.2019T00:14;01.12.2019T00:14;327065.323;4692177.905;327089.581;4693481.334
10006;AP6;01.12.2019T00:17;01.12.2019T00:17;327764.595;4692563.904;325913.006;4691603.215
10007;AP7;01.12.2019T00:18;01.12.2019T00:18;326729.433;4693092.346;325749.555;4695196.852
10008;AP8;01.12.2019T00:19;01.12.2019T00:19;328619.357;4690347.739;325079.017;4691073.166
10009;AP9;01.12.2019T00:24;01.12.2019T00:24;328619.357;4690347.739;330781.883;4687392.339
10010;AP10;01.12.2019T00:26;01.12.2019T00:26;329422.304;4695524.981;330019.851;4693544.958
10011;AP11;01.12.2019T00:26;01.12.2019T00:26;326821.709;4692453.062;328541.31;4692242.964
10012;AP12;01.12.2019T00:28;01.12.2019T00:28;325910.781;4692647.997;326732.915;4691642.272
10013;AP13;01.12.2019T00:29;01.12.2019T00:29;331312.951;4691022.092;328186.048;4690041.226
10014;AP14;01.12.2019T00:29;01.12.2019T00:29;327472.957;4692539.68;324335.699;4690754.404
10015;AP15;01.12.2019T00:30;01.12.2019T00:30;326765.421;4689381.965;326395.502;4694158.444
10016;AP16;01.12.2019T00:31;01.12.2019T00:31;326765.421;4689381.965;326395.502;4694158.444
10017;AP17;01.12.2019T00:34;01.12.2019T00:34;331312.951;4691022.092;330116.167;4690965.577
10018;AP18;01.12.2019T00:36;01.12.2019T00:36;327338.342;4692027.897;327144.175;4692837.893
10019;AP19;01.12.2019T00:39;01.12.2019T00:39;330116.167;4690965.577;329437.881;4691913.598
10020;AP20;01.12.2019T00:41;01.12.2019T00:41;330116.167;4690965.577;329437.881;4691913.598
10021;AP21;01.12.2019T00:43;01.12.2019T00:43;325953.272;4693730.059;326834.477;4694030.884
10022;AP22;01.12.2019T00:49;01.12.2019T00:49;329525.839;4690200.279;328186.048;4690041.226
10023;AP23;01.12.2019T00:50;01.12.2019T00:50;332041.029;4689067.222;331632.334;4690082.655
10024;AP24;01.12.2019T00:52;01.12.2019T00:52;330386.125;4690842.036;328960.276;4690512.076
10025;AP25;01.12.2019T00:52;01.12.2019T00:52;328259.353;4692915.737;328259.353;4692915.737
10026;AP26;01.12.2019T00:55;01.12.2019T00:55;328725.714;4690686.172;329437.881;4691913.598
10027;AP27;01.12.2019T00:56;01.12.2019T00:56;325090.051;4689888.102;327257.44;4690683.835
10028;AP28;01.12.2019T00:57;01.12.2019T00:57;330702.96;4690925.365;325250.143;4689682.164
10029;AP29;01.12.2019T01:00;01.12.2019T01:00;331312.951;4691022.092;330519.103;4689886.088
10030;AP30;01.12.2019T01:03;01.12.2019T01:03;323867.706;4694622.64;326789.322;4694224.023
10031;AP31;01.12.2019T01:06;01.12.2019T01:06;329923.53;4691948.3;326400.95;4692097.98
10032;AP32;01.12.2019T01:07;01.12.2019T01:07;328040.032;4692137.468;326955.277;4691839.005
10033;AP33;01.12.2019T01:09;01.12.2019T01:09;329702.791;4684365.609;329196.538;4684090.814
10034;AP34;01.12.2019T01:15;01.12.2019T01:15;325269.523;4696036.026;324655.278;4696146.853
10035;AP35;01.12.2019T01:15;01.12.2019T01:15;327618.056;4691658.964;329437.881;4691913.598
10036;AP36;01.12.2019T01:15;01.12.2019T01:15;325269.523;4696036.026;324655.278;4696146.853
10037;AP37;01.12.2019T01:19;01.12.2019T01:19;328040.032;4692137.468;328040.032;4692137.468
10038;AP38;01.12.2019T01:20;01.12.2019T01:20;329923.53;4691948.3;329563.981;4692920.729
10039;AP39;01.12.2019T01:21;01.12.2019T01:21;326821.709;4692453.062;327291.525;4693122.258
10040;AP40;01.12.2019T01:23;01.12.2019T01:23;325569.742;4693395.052;325568.949;4695031.424
10041;AP41;01.12.2019T01:23;01.12.2019T01:23;326821.709;4692453.062;325910.781;4692647.997
10042;AP42;01.12.2019T01:29;01.12.2019T01:29;328308.733;4692122.854;325910.781;4692647.997
