customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
10621;AP621;01.12.2019T08:00;01.12.2019T08:00;326147.22;4687658.1;326949.76;4687767.8
10624;AP624;01.12.2019T08:01;01.12.2019T08:01;326147.22;4687658.1;326949.76;4687767.8
10631;AP631;01.12.2019T08:02;01.12.2019T08:02;327014.51;4690478.8;327472.95;4692539.6
10646;AP646;01.12.2019T08:03;01.12.2019T08:03;327014.51;4690478.8;328204.95;4692532.0
10643;AP643;01.12.2019T08:03;01.12.2019T08:03;327014.51;4690478.8;328204.95;4692532.0
10658;AP658;01.12.2019T08:04;01.12.2019T08:04;328960.27;4690512.0;326955.276;4691839.0
10659;AP659;01.12.2019T08:04;01.12.2019T08:04;330116.167;4690965.5;332897.69;4690056.2
10655;AP655;01.12.2019T08:04;01.12.2019T08:04;328960.27;4690512.0;329923.52;4691948.2
10653;AP653;01.12.2019T08:04;01.12.2019T08:04;326584.59;4687114.0;329142.722;4689445.4
10674;AP674;01.12.2019T08:05;01.12.2019T08:05;328960.27;4690512.0;329019.648;4692611.3
10667;AP667;01.12.2019T08:05;01.12.2019T08:05;326584.59;4687114.0;329142.722;4689445.4
10677;AP677;01.12.2019T08:06;01.12.2019T08:06;331427.095;4689106.1;331062.8;4691776.0
10676;AP676;01.12.2019T08:06;01.12.2019T08:06;328529.27;4689502.7;328960.27;4690512.0
10682;AP682;01.12.2019T08:07;01.12.2019T08:07;327014.51;4690478.8;327338.34;4692027.8
10694;AP694;01.12.2019T08:08;01.12.2019T08:08;329702.7;4684365.6;330211.075;4691438.1
10688;AP688;01.12.2019T08:08;01.12.2019T08:08;331062.8;4691776.0;331312.951;4691022.0
10691;AP691;01.12.2019T08:08;01.12.2019T08:08;326147.22;4687658.1;326949.76;4687767.8
10712;AP712;01.12.2019T08:10;01.12.2019T08:10;325648.096;4688890.4;327987.72;4689221.5
10703;AP703;01.12.2019T08:10;01.12.2019T08:10;331062.8;4691776.0;331513.04;4690840.38
10711;AP711;01.12.2019T08:10;01.12.2019T08:10;328960.27;4690512.0;329923.52;4691948.2
10721;AP721;01.12.2019T08:11;01.12.2019T08:11;327014.51;4690478.8;328097.043;4692268.6
10716;AP716;01.12.2019T08:11;01.12.2019T08:11;330519.1;4689886.0;332654.604;4690058.5
10727;AP727;01.12.2019T08:12;01.12.2019T08:12;328919.185;4689763.9;328960.27;4690512.0
10745;AP745;01.12.2019T08:13;01.12.2019T08:13;331062.8;4691776.0;331312.951;4691022.0
10738;AP738;01.12.2019T08:13;01.12.2019T08:13;330021.47;4692441.6;328960.27;4690512.0
10744;AP744;01.12.2019T08:13;01.12.2019T08:13;328186.047;4690041.0;327987.72;4689221.5
10743;AP743;01.12.2019T08:13;01.12.2019T08:13;327014.51;4690478.8;327618.05;4691658.9
10747;AP747;01.12.2019T08:14;01.12.2019T08:14;328960.27;4690512.0;327338.34;4692027.8
10755;AP755;01.12.2019T08:14;01.12.2019T08:14;331062.8;4691776.0;330386.12;4690842.0
10767;AP767;01.12.2019T08:15;01.12.2019T08:15;329245.807;4683759.4;329702.7;4684365.6
10773;AP773;01.12.2019T08:15;01.12.2019T08:15;327014.51;4690478.8;328097.043;4692268.6
10776;AP776;01.12.2019T08:15;01.12.2019T08:15;325651.61;4686258.1;326322.517;4686410.8
10768;AP768;01.12.2019T08:15;01.12.2019T08:15;330365.093;4693119.3;331062.8;4691776.0
10781;AP781;01.12.2019T08:15;01.12.2019T08:15;327014.51;4690478.8;325723.806;4693910.8
10786;AP786;01.12.2019T08:15;01.12.2019T08:15;327014.51;4690478.8;327472.95;4692539.6
10798;AP798;01.12.2019T08:16;01.12.2019T08:16;329702.7;4684365.6;330211.075;4691438.1
10802;AP802;01.12.2019T08:17;01.12.2019T08:17;329142.722;4689445.4;330116.167;4690965.5
10799;AP799;01.12.2019T08:17;01.12.2019T08:17;330021.47;4692441.6;328960.27;4690512.0
10803;AP803;01.12.2019T08:17;01.12.2019T08:17;331062.8;4691776.0;330386.12;4690842.0
10817;AP817;01.12.2019T08:18;01.12.2019T08:18;330116.167;4690965.5;331622.44;4690826.1
10808;AP808;01.12.2019T08:18;01.12.2019T08:18;327987.72;4689221.5;328097.043;4692268.6
10826;AP826;01.12.2019T08:19;01.12.2019T08:19;328960.27;4690512.0;329142.722;4689445.4
10830;AP830;01.12.2019T08:19;01.12.2019T08:19;329525.838;4690200.2;330116.167;4690965.5
10832;AP832;01.12.2019T08:20;01.12.2019T08:20;330116.167;4690965.5;330549.6;4691678.49
10840;AP840;01.12.2019T08:21;01.12.2019T08:21;331312.951;4691022.0;331062.8;4691776.0
10842;AP842;01.12.2019T08:21;01.12.2019T08:21;328960.27;4690512.0;329142.722;4689445.4
10851;AP851;01.12.2019T08:21;01.12.2019T08:21;326821.7;4692453.0;328960.27;4690512.0
10856;AP856;01.12.2019T08:22;01.12.2019T08:22;328960.27;4690512.0;328460.08;4692098.4
10869;AP869;01.12.2019T08:23;01.12.2019T08:23;331062.8;4691776.0;331622.44;4690826.1
10871;AP871;01.12.2019T08:23;01.12.2019T08:23;330021.47;4692441.6;327014.51;4690478.8
10884;AP884;01.12.2019T08:24;01.12.2019T08:24;327987.72;4689221.5;327065.32;4692177.9
10879;AP879;01.12.2019T08:24;01.12.2019T08:24;330116.167;4690965.5;331312.951;4691022.0
10875;AP875;01.12.2019T08:24;01.12.2019T08:24;323971.572;4691220.1;331062.8;4691776.0
10891;AP891;01.12.2019T08:25;01.12.2019T08:25;330116.167;4690965.5;331622.44;4690826.1
10904;AP904;01.12.2019T08:26;01.12.2019T08:26;328897.606;4690719.6;328960.27;4690512.0
10899;AP899;01.12.2019T08:26;01.12.2019T08:26;328960.27;4690512.0;328496.7;4692453.4
10918;AP918;01.12.2019T08:28;01.12.2019T08:28;329702.7;4684365.6;330389.01;4691780.43
10921;AP921;01.12.2019T08:28;01.12.2019T08:28;328960.27;4690512.0;329142.722;4689445.4
10932;AP932;01.12.2019T08:29;01.12.2019T08:29;328542.91;4689685.4;328960.27;4690512.0
10928;AP928;01.12.2019T08:29;01.12.2019T08:29;329525.838;4690200.2;328960.27;4690512.0
10935;AP935;01.12.2019T08:30;01.12.2019T08:30;329525.838;4690200.2;328960.27;4690512.0
10943;AP943;01.12.2019T08:31;01.12.2019T08:31;326949.76;4687767.8;328395.4;4687170.31
10953;AP953;01.12.2019T08:31;01.12.2019T08:31;327014.51;4690478.8;326187.9;4693392.0
10941;AP941;01.12.2019T08:31;01.12.2019T08:31;329142.722;4689445.4;328960.27;4690512.0
10963;AP963;01.12.2019T08:32;01.12.2019T08:32;330977.34;4687381.6;331836.343;4690524.0
