customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
10470;AP470;01.12.2019T01:01;01.12.2019T01:01;328496.741;4692453.464;327257.44;4690683.835
10471;AP471;01.12.2019T01:01;01.12.2019T01:01;325472.472;4691000.126;327257.44;4690683.835
10472;AP472;01.12.2019T01:01;01.12.2019T01:01;326400.95;4692097.98;326955.277;4691839.005
10473;AP473;01.12.2019T01:01;01.12.2019T01:01;325569.742;4693395.052;325723.806;4693910.884
10474;AP474;01.12.2019T01:02;01.12.2019T01:02;327381.913;4688674.146;327987.727;4689221.51
10475;AP475;01.12.2019T01:03;01.12.2019T01:03;326726.117;4691403.343;325913.006;4691603.215
10476;AP476;01.12.2019T01:03;01.12.2019T01:03;327797.241;4692102.464;327677.489;4687584.014
10477;AP477;01.12.2019T01:03;01.12.2019T01:03;332046.158;4692745.057;331955.822;4693243.655
10478;AP478;01.12.2019T01:04;01.12.2019T01:04;328309.729;4688502.352;329731.967;4688107.215
10479;AP479;01.12.2019T01:05;01.12.2019T01:05;326628.217;4692608.52;327089.581;4693481.334
10480;AP480;01.12.2019T01:06;01.12.2019T01:06;327291.503;4694860.779;330562.409;4691844.596
10481;AP481;01.12.2019T01:07;01.12.2019T01:07;326729.433;4693092.346;326022.594;4693299.404
10482;AP482;01.12.2019T01:07;01.12.2019T01:07;332166.595;4686447.477;330977.346;4687381.623
10483;AP483;01.12.2019T01:08;01.12.2019T01:08;327488.103;4694058.982;325913.006;4691603.215
10484;AP484;01.12.2019T01:08;01.12.2019T01:08;325676.842;4692939.303;327282.578;4695786.277
10485;AP485;01.12.2019T01:09;01.12.2019T01:09;325288.596;4690988.638;325090.051;4689888.102
10486;AP486;01.12.2019T01:09;01.12.2019T01:09;328641.368;4690542.568;328186.048;4690041.226
10487;AP487;01.12.2019T01:09;01.12.2019T01:09;326821.709;4692453.062;326726.117;4691403.343
10488;AP488;01.12.2019T01:09;01.12.2019T01:09;327065.323;4692177.905;325079.017;4691073.166
10489;AP489;01.12.2019T01:09;01.12.2019T01:09;330001.126;4690169.128;330155.855;4690633.191
10490;AP490;01.12.2019T01:09;01.12.2019T01:09;330519.103;4689886.088;333173.41;4688780.069
10491;AP491;01.12.2019T01:10;01.12.2019T01:10;326646.973;4693940.723;326821.709;4692453.062
10492;AP492;01.12.2019T01:10;01.12.2019T01:10;325305.077;4689012.368;323794.913;4689550.426
10493;AP493;01.12.2019T01:10;01.12.2019T01:10;330155.855;4690633.191;325090.051;4689888.102
10494;AP494;01.12.2019T01:10;01.12.2019T01:10;327764.595;4692563.904;328308.733;4692122.854
10495;AP495;01.12.2019T01:11;01.12.2019T01:11;326591.428;4690477.768;326821.709;4692453.062
10496;AP496;01.12.2019T01:11;01.12.2019T01:11;328960.276;4690512.076;329285.369;4691333.253
10497;AP497;01.12.2019T01:11;01.12.2019T01:11;328308.733;4692122.854;325090.051;4689888.102
10498;AP498;01.12.2019T01:12;01.12.2019T01:12;325051.739;4694187.886;326821.709;4692453.062
10499;AP499;01.12.2019T01:12;01.12.2019T01:12;330001.126;4690169.128;328619.357;4690347.739
10500;AP500;01.12.2019T01:12;01.12.2019T01:12;324544.556;4690783.109;324762.506;4695581.708
10501;AP501;01.12.2019T01:12;01.12.2019T01:12;333281.237;4689116.15;330923.479;4690026.958
10502;AP502;01.12.2019T01:12;01.12.2019T01:12;330365.094;4693119.367;331118.937;4692214.828
10503;AP503;01.12.2019T01:13;01.12.2019T01:13;328897.606;4690719.62;326821.709;4692453.062
10504;AP504;01.12.2019T01:13;01.12.2019T01:13;323914.405;4695974.027;325269.523;4696036.026
10505;AP505;01.12.2019T01:13;01.12.2019T01:13;326502.219;4694498.203;326502.219;4694498.203
10506;AP506;01.12.2019T01:14;01.12.2019T01:14;326949.763;4687767.834;326623.68;4688997.165
10507;AP507;01.12.2019T01:14;01.12.2019T01:14;325676.842;4692939.303;325676.842;4692939.303
10508;AP508;01.12.2019T01:14;01.12.2019T01:14;328960.276;4690512.076;330702.96;4690925.365
10509;AP509;01.12.2019T01:14;01.12.2019T01:14;330822.423;4693361.236;329699.687;4693926.292
10510;AP510;01.12.2019T01:14;01.12.2019T01:14;326424.981;4690365.9;328864.495;4690835.223
10511;AP511;01.12.2019T01:14;01.12.2019T01:14;329707.296;4690995.375;328186.048;4690041.226
10512;AP512;01.12.2019T01:14;01.12.2019T01:14;328619.357;4690347.739;328186.048;4690041.226
10513;AP513;01.12.2019T01:15;01.12.2019T01:15;326955.277;4691839.005;328040.032;4692137.468
10514;AP514;01.12.2019T01:16;01.12.2019T01:16;326223.443;4695690.382;325507.497;4695965.393
10515;AP515;01.12.2019T01:16;01.12.2019T01:16;325473.18;4694035.579;325568.949;4695031.424
10516;AP516;01.12.2019T01:16;01.12.2019T01:16;326726.117;4691403.343;328619.357;4690347.739
10517;AP517;01.12.2019T01:17;01.12.2019T01:17;326584.598;4687114.069;325090.051;4689888.102
10518;AP518;01.12.2019T01:17;01.12.2019T01:17;329142.723;4689445.478;328960.276;4690512.076
10519;AP519;01.12.2019T01:17;01.12.2019T01:17;327278.461;4690623.565;327241.323;4690173.888
10520;AP520;01.12.2019T01:18;01.12.2019T01:18;326628.217;4692608.52;325568.949;4695031.424
10521;AP521;01.12.2019T01:18;01.12.2019T01:18;325676.842;4692939.303;326628.217;4692608.52
10522;AP522;01.12.2019T01:19;01.12.2019T01:19;327790.232;4688472.912;329525.839;4690200.279
10523;AP523;01.12.2019T01:19;01.12.2019T01:19;322110.878;4691204.086;324671.852;4692365.035
10524;AP524;01.12.2019T01:20;01.12.2019T01:20;325913.006;4691603.215;326955.277;4691839.005
10525;AP525;01.12.2019T01:21;01.12.2019T01:21;325288.596;4690988.638;325288.596;4690988.638
10526;AP526;01.12.2019T01:21;01.12.2019T01:21;325288.596;4690988.638;325288.596;4690988.638
10527;AP527;01.12.2019T01:21;01.12.2019T01:21;325250.143;4689682.164;325567.788;4684817.198
10528;AP528;01.12.2019T01:21;01.12.2019T01:21;325090.051;4689888.102;329437.881;4691913.598
10529;AP529;01.12.2019T01:21;01.12.2019T01:21;327797.241;4692102.464;330081.542;4693462.957
10530;AP530;01.12.2019T01:21;01.12.2019T01:21;325090.051;4689888.102;329437.881;4691913.598
10531;AP531;01.12.2019T01:22;01.12.2019T01:22;325090.051;4689888.102;329437.881;4691913.598
10532;AP532;01.12.2019T01:22;01.12.2019T01:22;323738.647;4690673.176;325090.051;4689888.102
10533;AP533;01.12.2019T01:23;01.12.2019T01:23;325569.792;4692394.535;324671.852;4692365.035
10534;AP534;01.12.2019T01:24;01.12.2019T01:24;322891.918;4690760.092;323621.301;4691587.516
10535;AP535;01.12.2019T01:24;01.12.2019T01:24;325570.863;4694892.821;327797.241;4692102.464
10536;AP536;01.12.2019T01:24;01.12.2019T01:24;329576.974;4689773.251;328897.606;4690719.62
10537;AP537;01.12.2019T01:25;01.12.2019T01:25;330116.167;4690965.577;331312.951;4691022.092
10538;AP538;01.12.2019T01:25;01.12.2019T01:25;329139.344;4689893.831;327987.727;4689221.51
10539;AP539;01.12.2019T01:26;01.12.2019T01:26;326628.217;4692608.52;325568.949;4695031.424
10540;AP540;01.12.2019T01:26;01.12.2019T01:26;328919.185;4689763.971;328897.606;4690719.62
10541;AP541;01.12.2019T01:27;01.12.2019T01:27;326223.443;4695690.382;325749.555;4695196.852
10542;AP542;01.12.2019T01:27;01.12.2019T01:27;330822.423;4693361.236;325379.688;4693395.682
10543;AP543;01.12.2019T01:28;01.12.2019T01:28;326955.277;4691839.005;326821.709;4692453.062
10544;AP544;01.12.2019T01:28;01.12.2019T01:28;323794.913;4689550.426;327308.808;4689387.274
10545;AP545;01.12.2019T01:28;01.12.2019T01:28;329285.369;4691333.253;328619.357;4690347.739
10546;AP546;01.12.2019T01:29;01.12.2019T01:29;325913.006;4691603.215;326726.117;4691403.343
10547;AP547;01.12.2019T01:29;01.12.2019T01:29;330923.479;4690026.958;330923.479;4690026.958
10548;AP548;01.12.2019T01:29;01.12.2019T01:29;325472.472;4691000.126;325913.006;4691603.215
10549;AP549;01.12.2019T01:29;01.12.2019T01:29;326834.477;4694030.884;326834.477;4694030.884
10550;AP550;01.12.2019T01:29;01.12.2019T01:29;326732.915;4691642.272;327797.241;4692102.464
10551;AP551;01.12.2019T01:30;01.12.2019T01:30;327089.581;4693481.334;328040.032;4692137.468
10552;AP552;01.12.2019T01:30;01.12.2019T01:30;327089.581;4693481.334;328040.032;4692137.468
10553;AP553;01.12.2019T01:31;01.12.2019T01:31;322825.988;4689272.223;325090.051;4689888.102
10554;AP554;01.12.2019T01:31;01.12.2019T01:31;328040.032;4692137.468;327618.056;4691658.964
