customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
10001;AP1;01.12.2019 00:03;01.12.2019 00:03;331062.8;4691776;327025.37;4692269.6
10008;AP8;01.12.2019 00:10;01.12.2019 00:10;327987.72;4689221.5;327091.95;4689281.4
10016;AP16;01.12.2019 00:17;01.12.2019 00:17;330389.01;4691780.43;327381.91;4688674.1
10018;AP18;01.12.2019 00:23;01.12.2019 00:23;327091.95;4689281.4;326949.76;4687767.8
14702;AP4702;01.12.2019 00:25;01.12.2019 00:25;331754.37;4697799.5;332639.4;4693312
14703;AP4703;01.12.2019 00:30;01.12.2019 00:30;331754.37;4697799.5;332639.4;4693312
14704;AP4704;01.12.2019 00:35;01.12.2019 00:35;331754.37;4697799.5;332639.4;4693312
14705;AP4705;01.12.2019 00:40;01.12.2019 00:40;331754.37;4697799.5;332639.4;4693312
14706;AP4706;01.12.2019 00:45;01.12.2019 00:45;331754.37;4697799.5;332639.4;4693312
14707;AP4707;01.12.2019 00:50;01.12.2019 00:50;331754.37;4697799.5;332639.4;4693312
14708;AP4708;01.12.2019 00:55;01.12.2019 00:55;331754.37;4697799.5;332639.4;4693312
14709;AP4709;01.12.2019 01:00;01.12.2019 01:00;331754.37;4697799.5;332639.4;4693312
14710;AP4710;01.12.2019 01:05;01.12.2019 01:05;331754.37;4697799.5;332639.4;4693312
14711;AP4711;01.12.2019 01:10;01.12.2019 01:10;331754.37;4697799.5;332639.4;4693312
14712;AP4712;01.12.2019 01:15;01.12.2019 01:15;331754.37;4697799.5;332639.4;4693312
14713;AP4713;01.12.2019 01:20;01.12.2019 01:20;331754.37;4697799.5;332639.4;4693312
14714;AP4714;01.12.2019 01:25;01.12.2019 01:25;331754.37;4697799.5;332639.4;4693312
14715;AP4715;01.12.2019 01:30;01.12.2019 01:30;331754.37;4697799.5;332639.4;4693312
14716;AP4716;01.12.2019 01:35;01.12.2019 01:35;331754.37;4697799.5;332639.4;4693312
14717;AP4717;01.12.2019 01:40;01.12.2019 01:40;331754.37;4697799.5;332639.4;4693312
14718;AP4718;01.12.2019 01:45;01.12.2019 01:45;331754.37;4697799.5;332639.4;4693312
14719;AP4719;01.12.2019 01:50;01.12.2019 01:50;331754.37;4697799.5;332639.4;4693312
14720;AP4720;01.12.2019 01:55;01.12.2019 01:55;331754.37;4697799.5;332639.4;4693312
14721;AP4721;01.12.2019 02:00;01.12.2019 02:00;331754.37;4697799.5;332639.4;4693312
14722;AP4722;01.12.2019 02:05;01.12.2019 02:05;331754.37;4697799.5;332639.4;4693312
14723;AP4723;01.12.2019 02:10;01.12.2019 02:10;331754.37;4697799.5;332639.4;4693312
14724;AP4724;01.12.2019 02:15;01.12.2019 02:15;331754.37;4697799.5;332639.4;4693312
14725;AP4725;01.12.2019 02:20;01.12.2019 02:20;331754.37;4697799.5;332639.4;4693312
14726;AP4726;01.12.2019 02:25;01.12.2019 02:25;331754.37;4697799.5;332639.4;4693312
14727;AP4727;01.12.2019 02:30;01.12.2019 02:30;331754.37;4697799.5;332639.4;4693312
14728;AP4728;01.12.2019 02:35;01.12.2019 02:35;331754.37;4697799.5;332639.4;4693312
14729;AP4729;01.12.2019 02:40;01.12.2019 02:40;331754.37;4697799.5;332639.4;4693312
14730;AP4730;01.12.2019 02:45;01.12.2019 02:45;331754.37;4697799.5;332639.4;4693312
14731;AP4731;01.12.2019 02:50;01.12.2019 02:50;331754.37;4697799.5;332639.4;4693312
14732;AP4732;01.12.2019 02:55;01.12.2019 02:55;331754.37;4697799.5;332639.4;4693312
14733;AP4733;01.12.2019 03:00;01.12.2019 03:00;331754.37;4697799.5;332639.4;4693312
14734;AP4734;01.12.2019 03:05;01.12.2019 03:05;331754.37;4697799.5;332639.4;4693312
14735;AP4735;01.12.2019 03:10;01.12.2019 03:10;331754.37;4697799.5;332639.4;4693312
14736;AP4736;01.12.2019 03:15;01.12.2019 03:15;331754.37;4697799.5;332639.4;4693312
14737;AP4737;01.12.2019 03:20;01.12.2019 03:20;331754.37;4697799.5;332639.4;4693312
