customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY
10156;AP0156;31.07.2016 10:00;31.07.2016 10:00;476539.1533;5552529.952;476204.4629;5552946.936
10157;AP0157;31.07.2016 10:00;31.07.2016 10:00;476331.1085;5552489.027;475993.387;5553293.303
10158;AP0158;31.07.2016 10:00;31.07.2016 10:00;476075.7489;5552990.605;476002.1734;5552893.815
10159;AP0159;31.07.2016 10:00;31.07.2016 10:00;476417.9407;5552554.566;476260.2721;5552316.927
10160;AP0160;31.07.2016 10:00;31.07.2016 10:00;476438.8334;5552709.639;476600.6327;5552368.223
10161;AP0161;31.07.2016 10:00;31.07.2016 10:00;476649.6786;5552540.798;475996.7563;5553293.506
10162;AP0162;31.07.2016 10:00;31.07.2016 10:00;476088.298;5552929.832;476296.0703;5552867.856
10163;AP0163;31.07.2016 10:00;31.07.2016 10:00;476588.9997;5552677.701;476423.8426;5553164.078
10164;AP0164;31.07.2016 10:00;31.07.2016 10:00;476082.402;5552608.113;476154.8945;5552579.323
10165;AP0165;31.07.2016 10:00;31.07.2016 10:00;476408.9177;5553027.812;476843.7366;5552984.669
10166;AP0166;31.07.2016 10:00;31.07.2016 10:00;476684.8275;5552467.335;476323.7633;5552750.819
10167;AP0167;31.07.2016 10:00;31.07.2016 10:00;475993.8499;5552681.536;476878.911;5552810.238
10168;AP0168;31.07.2016 10:00;31.07.2016 10:00;476266.8007;5552833.688;476585.502;5552746.987
10169;AP0169;31.07.2016 10:00;31.07.2016 10:00;476242.2963;5553063.225;476119.9003;5553100.809
10170;AP0170;31.07.2016 10:00;31.07.2016 10:00;476035.9693;5552191.825;476314.6849;5552881.653
10171;AP0171;31.07.2016 10:00;31.07.2016 10:00;476683.3255;5552673.526;476250.6783;5552791.608
10172;AP0172;31.07.2016 10:00;31.07.2016 10:00;476738.4493;5552404.425;476117.6212;5553295.786
10173;AP0173;31.07.2016 10:00;31.07.2016 10:00;476024.619;5552418.443;476043.9682;5552422.737
10174;AP0174;31.07.2016 10:00;31.07.2016 10:00;476143.8995;5552984.872;476071.1592;5553010.798
10175;AP0175;31.07.2016 10:00;31.07.2016 10:00;476210.1206;5552918.003;476097.7705;5552694.431
10176;AP0176;31.07.2016 10:00;31.07.2016 10:00;476866.0923;5552912.938;476181.4907;5552997.666
10177;AP0177;31.07.2016 10:00;31.07.2016 10:00;476413.852;5552418.383;476263.8454;5552840.292
10178;AP0178;31.07.2016 10:00;31.07.2016 10:00;476411.1493;5552668.097;476314.5078;5552894.914
10179;AP0179;31.07.2016 10:00;31.07.2016 10:00;476794.6476;5552369.656;476179.3597;5552992.245
10180;AP0180;31.07.2016 10:00;31.07.2016 10:00;476077.3905;5552983.384;476020.6535;5552748.402
10181;AP0181;31.07.2016 10:00;31.07.2016 10:00;476403.7536;5552221.703;476331.9617;5552349.134
10182;AP0182;31.07.2016 10:00;31.07.2016 10:00;476745.5005;5553309.172;476215.7987;5552580.684
10183;AP0183;31.07.2016 10:00;31.07.2016 10:00;476217.1335;5552540.867;476237.1757;5552858.838
10184;AP0184;31.07.2016 10:00;31.07.2016 10:00;476039.8142;5552723.793;476291.8418;5552680.401
10185;AP0185;31.07.2016 10:00;31.07.2016 10:00;476306.5344;5553269.034;476601.8876;5553319.029
10186;AP0186;31.07.2016 10:00;31.07.2016 10:00;476829.7169;5552800.21;476098.5649;5552978.091
10187;AP0187;31.07.2016 10:00;31.07.2016 10:00;476229.7942;5552813.657;476050.9973;5552603.201
10188;AP0188;31.07.2016 10:00;31.07.2016 10:00;476530.9914;5552452.721;476097.563;5552802.095
10189;AP0189;31.07.2016 10:00;31.07.2016 10:00;476242.6976;5552856.584;476667.5566;5552952.008
10190;AP0190;31.07.2016 10:00;31.07.2016 10:00;476782.9978;5553271.975;476611.002;5552966.782
10191;AP0191;31.07.2016 10:00;31.07.2016 10:00;476544.3946;5552847.245;476437.783;5552991.633
10192;AP0192;31.07.2016 10:00;31.07.2016 10:00;476233.2317;5552435.547;476223.9153;5552582.183
10193;AP0193;31.07.2016 10:00;31.07.2016 10:00;475996.2705;5552682.085;476155.9179;5553146.814
10194;AP0194;31.07.2016 10:00;31.07.2016 10:00;476651.9726;5552942.635;476115.5874;5552815.244
10195;AP0195;31.07.2016 10:00;31.07.2016 10:00;476269.8353;5552758.309;476885.131;5552851.853
